3 18209 1
3 19238 2
3 8449 1
3 21295 1
3 15664 2
3 5425 1
3 5433 2
3 1664 1
3 10975 3
3 20284 1
3 13118 1
3 2883 1
3 838 1
3 839 3
3 846 1
3 21839 1
3 2899 2
3 14677 2
3 3927 1
3 22369 1
3 13159 1
3 1340 1
3 9069 1
3 6511 1
3 8568 1
3 8929 1
3 16252 1
3 16175 1
3 11652 1
3 2443 3
3 5005 1
3 11152 1
3 22418 1
3 19347 1
3 12183 2
3 17818 1
3 13724 1
3 17821 2
3 15266 1
3 1959 1
3 20905 1
3 22442 2
3 18866 4
3 18867 1
3 5248 1
3 19898 1
3 8636 1
3 8641 1
3 11714 2
3 21957 1
3 20427 2
3 5069 1
3 18388 1
3 14806 1
3 7644 1
3 8684 1
3 20463 1
3 22355 1
3 18423 1
3 4603 1
3 6652 1
4 12288 1
4 11008 1
4 3588 1
4 18442 1
4 2573 1
4 22032 1
4 22551 1
4 13848 1
4 13316 1
4 11969 1
4 22369 1
4 13864 1
4 3113 1
4 18483 1
4 12341 1
4 19001 1
4 13884 1
4 62 1
4 14689 1
4 13388 1
4 18510 1
4 22098 1
4 21076 1
4 19543 1
4 15448 1
4 19549 1
4 15456 2
4 12390 1
4 17000 1
4 21613 1
4 13937 1
4 1140 4
4 1141 1
4 3702 1
4 11898 1
4 11388 1
4 5246 1
4 18050 1
4 1670 1
4 6791 2
4 17546 1
4 5058 1
4 2196 1
4 22167 1
4 5276 1
4 13475 1
4 6310 1
4 7847 1
4 5800 1
4 22188 1
4 22200 1
4 3258 1
4 13514 3
4 12481 1
4 11970 1
4 9417 1
4 8906 1
4 5841 1
4 10452 1
4 2265 1
4 18042 1
4 13537 2
4 13538 2
4 1148 1
4 20180 2
4 17150 1
4 14592 1
4 11521 1
4 3332 1
4 19718 1
4 17671 1
4 4364 1
4 15119 1
4 19733 1
4 3289 1
4 17688 1
4 17180 1
4 22303 1
4 6790 1
4 5414 1
4 16679 1
4 6441 1
4 12081 1
4 7475 1
4 19804 1
4 20799 1
4 6477 1
4 11600 1
4 12625 1
4 14677 2
4 17750 2
4 4444 1
4 13148 1
4 15713 1
4 5988 1
4 879 1
4 15216 1
4 22386 1
4 897 1
4 4496 1
4 9617 3
4 2460 1
4 22416 1
4 18853 1
4 4007 2
4 22442 1
4 8619 1
4 16301 1
4 18866 1
4 5620 1
4 8636 1
4 5565 2
4 5567 1
4 8641 3
4 4034 1
4 4035 2
4 7380 1
4 17996 1
4 20427 1
4 11732 1
4 3321 3
4 21980 1
4 8158 1
4 8160 1
4 2214 1
4 3562 1
4 20463 1
4 20468 1
4 4603 1
4 9726 2
5 12288 1
5 8193 1
5 13316 1
5 15369 1
5 9047 1
5 3084 1
5 4115 1
5 17941 2
5 17435 1
5 18463 1
5 859 2
5 13863 1
5 1576 2
5 11307 1
5 1580 1
5 10798 1
5 1076 2
5 1590 1
5 21059 1
5 4364 2
5 20554 1
5 1099 3
5 16226 1
5 10837 1
5 15119 1
5 8797 3
5 7952 1
5 22119 1
5 8636 2
5 20076 1
5 5230 1
5 21104 1
5 13937 1
5 1140 1
5 1141 2
5 11898 2
5 4543 1
5 2173 1
5 13950 2
5 6790 1
5 21612 1
5 11915 1
5 13452 2
5 16835 1
5 14484 2
5 18030 1
5 13978 1
5 13979 2
5 13981 1
5 17568 1
5 16547 2
5 13476 2
5 13478 1
5 13480 1
5 17067 1
5 22188 1
5 4276 1
5 9247 1
5 6844 1
5 19133 2
5 9918 2
5 11969 1
5 14530 1
5 13514 1
5 8919 1
5 7897 2
5 14557 1
5 12510 1
5 1147 1
5 4326 1
5 18745 1
5 18174 1
5 11008 1
5 14595 1
5 19718 1
5 11528 1
5 17163 1
5 5900 1
5 17679 1
5 10000 1
5 4884 1
5 22295 1
5 4996 1
5 22303 1
5 17185 1
5 21797 1
5 7463 1
5 15660 1
5 21295 2
5 15666 1
5 16180 1
5 11711 1
5 5432 1
5 21305 2
5 9033 1
5 20300 1
5 11600 1
5 13113 2
5 15707 1
5 5433 2
5 15199 1
5 15202 1
5 7017 1
5 8556 1
5 20882 1
5 22386 1
5 16260 1
5 16775 1
5 906 1
5 22418 1
5 20547 7
5 18837 1
5 3991 1
5 15772 1
5 4511 1
5 20905 1
5 22442 3
5 18866 5
5 18867 1
5 19900 1
5 16831 2
5 22464 2
5 22465 1
5 11714 1
5 587 1
5 7110 1
5 20427 1
5 15821 1
5 13389 1
5 10709 1
5 19332 1
5 7644 1
5 7646 1
5 11760 1
5 5629 1
5 9726 1
6 12288 1
6 2 1
6 13316 1
6 7937 1
6 2063 2
6 2064 1
6 18962 1
6 18963 1
6 19989 1
6 19478 1
6 22551 1
6 22557 1
6 15903 1
6 9768 1
6 3626 1
6 22571 1
6 8236 1
6 20013 1
6 20014 1
6 16432 1
6 9777 1
6 12852 1
6 5687 1
6 5182 1
6 16969 1
6 20407 1
6 13388 1
6 13912 1
6 18521 1
6 2654 1
6 18528 1
6 19553 1
6 2666 1
6 21613 2
6 5742 1
6 17597 1
6 13937 1
6 1138 1
6 1140 3
6 1141 3
6 15993 1
6 13946 1
6 12412 1
6 1669 1
6 1670 1
6 18056 1
6 10377 1
6 18114 1
6 3214 1
6 19599 2
6 13459 1
6 14492 1
6 9887 1
6 10915 1
6 19115 1
6 22188 1
6 14509 1
6 12471 1
6 19133 1
6 14016 1
6 17090 1
6 13514 1
6 11992 1
6 9947 1
6 13532 1
6 13021 1
6 2271 1
6 15584 1
6 8425 1
6 21739 3
6 13552 1
6 18387 1
6 12022 1
6 11511 1
6 17149 1
6 8449 1
6 770 1
6 11307 1
6 4364 4
6 7451 1
6 8988 1
6 2846 1
6 17183 1
6 20256 1
6 21797 1
6 12076 1
6 8925 1
6 12081 1
6 17206 1
6 5257 1
6 14138 1
6 6459 1
6 8961 1
6 2442 1
6 15175 1
6 9033 1
6 5450 2
6 5451 2
6 19791 1
6 11600 1
6 2899 5
6 9556 1
6 14677 4
6 19286 1
6 2903 1
6 18042 1
6 6489 1
6 19290 1
6 22368 2
6 13153 1
6 20284 1
6 8043 1
6 9069 3
6 9075 1
6 16758 1
6 12663 1
6 7547 1
6 1281 1
6 15231 1
6 2435 1
6 17290 1
6 2445 1
6 9102 1
6 18831 1
6 4497 1
6 22418 1
6 10136 1
6 7577 1
6 20390 1
6 4007 1
6 22442 1
6 22445 1
6 22455 1
6 19956 1
6 22464 1
6 19396 1
6 11898 4
6 13255 1
6 3528 1
6 6732 2
6 20429 2
6 9167 1
6 13778 1
6 16547 1
6 9684 1
6 9686 1
6 16856 1
6 14315 1
6 18932 1
6 20469 1
6 8184 1
6 4604 1
6 12798 1
7 12288 1
7 16384 1
7 5634 1
7 7683 1
7 13316 4
7 17441 1
7 9729 1
7 7688 1
7 18964 1
7 22551 1
7 21508 1
7 9647 1
7 6746 1
7 18975 1
7 11808 1
7 545 1
7 547 1
7 15281 1
7 11817 1
7 17671 1
7 15404 1
7 10798 1
7 8236 1
7 7216 2
7 22024 1
7 1076 1
7 18997 1
7 19124 1
7 11835 1
7 7471 1
7 12350 1
7 2111 1
7 12352 1
7 4161 1
7 12354 1
7 20547 1
7 16710 1
7 268 1
7 11850 1
7 1099 1
7 588 2
7 13389 3
7 20047 1
7 13914 1
7 8797 2
7 19552 1
7 14800 1
7 8636 2
7 21613 2
7 21102 1
7 13937 1
7 1140 3
7 1141 2
7 2166 1
7 10360 1
7 14969 1
7 18042 1
7 1147 1
7 22140 1
7 2173 3
7 14465 1
7 14978 1
7 11909 1
7 6791 1
7 11913 1
7 13452 1
7 7533 2
7 18200 2
7 7278 1
7 19094 1
7 3524 1
7 5276 1
7 17093 1
7 18080 1
7 6822 1
7 22186 6
7 22188 2
7 3245 1
7 16048 1
7 3528 4
7 20658 1
7 15540 1
7 20254 1
7 12471 1
7 16194 1
7 7869 1
7 19476 1
7 10357 1
7 11973 1
7 8993 1
7 9417 1
7 13514 1
7 21195 1
7 13516 6
7 18128 1
7 4216 1
7 2770 1
7 8770 2
7 15709 1
7 633 1
7 12505 1
7 6875 1
7 13532 3
7 11898 6
7 2271 1
7 5840 1
7 229 1
7 6609 1
7 16616 2
7 21739 1
7 10480 1
7 16625 2
7 3318 1
7 249 1
7 22267 1
7 3332 2
7 16135 1
7 19721 1
7 4364 2
7 10515 1
7 4868 1
7 17688 1
7 12570 1
7 9263 1
7 7964 1
7 12062 1
7 15664 1
7 5414 1
7 8753 1
7 15660 1
7 12594 1
7 6446 1
7 7901 1
7 18736 1
7 14130 1
7 7475 1
7 12093 1
7 1342 1
7 16706 1
7 11075 1
7 3396 1
7 8006 1
7 7137 1
7 328 1
7 17225 1
7 9035 1
7 4942 1
7 8026 2
7 5981 1
7 13152 1
7 4454 1
7 13159 1
7 360 1
7 8043 1
7 22418 1
7 15216 1
7 22386 1
7 20851 1
7 12663 1
7 12671 1
7 18818 1
7 16534 1
7 9606 2
7 15408 1
7 19336 1
7 2442 1
7 2443 1
7 2445 1
7 20882 1
7 6547 1
7 12187 1
7 15772 2
7 15773 1
7 15262 1
7 20384 2
7 10054 2
7 22442 2
7 5551 1
7 15688 1
7 11195 1
7 19900 1
7 8638 1
7 5057 1
7 19396 1
7 4038 1
7 18376 1
7 17996 1
7 5580 1
7 6606 1
7 9167 1
7 17872 1
7 8184 1
7 9684 1
7 19420 1
7 19421 1
7 8158 1
7 3553 1
7 17890 2
7 18406 1
7 9069 1
7 4092 1
7 18410 1
7 16366 1
7 15855 1
7 14322 1
7 4084 1
7 17910 1
7 18936 1
7 16890 1
7 11771 1
7 8188 1
7 4094 2
7 9215 1
8 12800 1
8 2 1
8 13316 2
8 19464 1
8 22030 1
8 11279 1
8 4115 1
8 2309 1
8 18977 1
8 18978 2
8 20520 1
8 20014 1
8 1076 1
8 19519 1
8 12354 1
8 20547 1
8 12357 1
8 268 1
8 13388 2
8 13389 1
8 6741 1
8 12888 1
8 20571 1
8 7773 1
8 15458 1
8 13412 1
8 3685 1
8 6760 1
8 22121 1
8 21613 3
8 21949 1
8 13937 1
8 1140 1
8 11381 2
8 10360 1
8 11385 1
8 11898 2
8 4205 1
8 22167 1
8 19096 1
8 21617 1
8 22186 1
8 16048 1
8 18975 1
8 19133 1
8 1141 1
8 18116 1
8 13174 1
8 13516 3
8 1744 1
8 13532 2
8 4831 1
8 2275 1
8 21222 1
8 16616 2
8 17448 1
8 18173 1
8 18688 1
8 3332 2
8 13061 1
8 11530 1
8 4364 3
8 10510 1
8 6419 1
8 19733 1
8 8988 1
8 17184 1
8 18730 1
8 16177 1
8 7474 1
8 21305 1
8 12093 1
8 3396 1
8 9033 1
8 9038 1
8 2899 1
8 14677 1
8 19286 1
8 2394 2
8 2911 1
8 22369 1
8 7010 1
8 3946 1
8 8043 1
8 364 1
8 7533 2
8 616 1
8 17270 1
8 9606 1
8 4759 2
8 910 1
8 22418 2
8 16276 1
8 22422 1
8 22423 1
8 7066 1
8 15773 1
8 22435 2
8 4008 1
8 12212 1
8 15293 1
8 15295 1
8 8641 2
8 8646 1
8 16851 1
8 9172 2
8 4942 1
8 9686 1
8 17880 2
8 18911 1
8 9069 2
8 15855 1
8 11603 1
8 20470 2
8 8184 1
8 4094 1
9 9729 2
9 15874 1
9 5637 1
9 18946 1
9 7694 1
9 18179 1
9 6678 1
9 1048 1
9 13572 1
9 22557 2
9 10281 1
9 1067 1
9 8236 1
9 7218 1
9 12852 1
9 22585 3
9 7471 1
9 8766 1
9 10818 1
9 10821 1
9 13388 1
9 22098 1
9 18022 1
9 9831 1
9 15976 1
9 20076 1
9 21613 1
9 20078 2
9 9839 1
9 21617 1
9 1140 4
9 13941 1
9 10360 1
9 1669 1
9 17544 1
9 2705 1
9 19310 1
9 12441 1
9 11428 1
9 13937 1
9 22188 3
9 1710 1
9 7855 1
9 20662 1
9 12471 1
9 12575 1
9 19133 2
9 17611 2
9 2763 1
9 7373 1
9 8913 1
9 7380 1
9 22229 1
9 17359 2
9 4831 1
9 12007 1
9 21739 2
9 4844 1
9 21743 1
9 15096 1
9 18686 1
9 1280 1
9 14081 1
9 4867 3
9 3332 1
9 18181 1
9 4364 1
9 5390 1
9 19727 1
9 8978 1
9 12054 1
9 18200 2
9 12058 1
9 7451 1
9 7453 1
9 20255 1
9 20260 1
9 5927 1
9 8490 1
9 6443 1
9 12076 1
9 21295 1
9 19767 1
9 21305 2
9 20794 1
9 12091 2
9 12093 1
9 20290 1
9 20384 2
9 20303 1
9 11600 1
9 9554 1
9 14677 9
9 9047 1
9 3417 1
9 2394 2
9 16220 2
9 16223 1
9 16225 1
9 9570 1
9 359 1
9 9069 3
9 16238 1
9 18287 1
9 13681 1
9 22386 1
9 18804 1
9 7542 1
9 12664 1
9 9194 1
9 12670 1
9 21888 1
9 7463 1
9 22252 1
9 7055 1
9 4496 6
9 4500 2
9 16789 1
9 10134 1
9 17818 1
9 13723 2
9 14751 1
9 7072 1
9 22416 1
9 9125 1
9 18866 1
9 8636 2
9 12734 1
9 22464 2
9 8641 3
9 8642 1
9 3528 1
9 9167 1
9 7635 1
9 9687 1
9 18907 1
9 8669 1
9 15838 1
9 22499 1
9 22500 1
9 3050 1
9 7552 1
10 7937 1
10 16259 1
10 12164 1
10 21618 1
10 9863 1
10 12716 1
10 8716 1
10 9870 1
10 22416 1
10 11992 1
10 11545 1
10 11969 1
10 283 1
10 12828 1
10 9948 1
10 13727 1
10 20384 1
10 22049 1
10 13218 1
10 20507 1
10 932 1
10 20389 1
10 12712 1
10 16220 2
10 22442 1
10 12076 1
10 3058 1
10 8495 1
10 9777 1
10 21299 1
10 8060 1
10 13494 1
10 18911 1
10 12093 2
10 11582 1
10 14399 1
10 11590 1
10 21953 1
10 20036 1
10 20854 1
10 12870 1
10 12743 1
10 13514 4
10 2024 1
10 14798 1
10 20303 1
10 11600 1
10 6609 1
10 19411 1
10 14677 3
10 19286 1
10 12888 2
10 11612 1
10 6494 1
10 2271 2
10 9955 2
10 2789 1
10 7964 1
10 18151 1
10 3560 1
10 6652 1
10 22119 1
10 4844 1
10 13216 1
10 15293 1
10 3184 1
10 369 1
10 15218 1
10 2003 1
10 5246 2
10 22262 1
10 2025 1
10 1147 1
10 3580 1
10 19325 1
10 3198 1
11 14336 1
11 9729 1
11 12292 1
11 19116 1
11 11279 1
11 8209 1
11 21015 1
11 11801 1
11 26 1
11 22557 1
11 18975 1
11 18977 1
11 38 1
11 20519 1
11 1580 1
11 3629 1
11 5169 1
11 18483 1
11 17466 4
11 4668 1
11 14910 2
11 11329 1
11 12354 1
11 2913 1
11 13388 1
11 13901 1
11 16469 1
11 15446 1
11 15448 1
11 13915 1
11 11870 1
11 8033 1
11 14944 1
11 5186 1
11 1638 1
11 20075 1
11 20076 3
11 21613 1
11 9839 1
11 9843 1
11 1140 1
11 18042 1
11 1147 1
11 5248 1
11 18565 2
11 6791 1
11 5399 1
11 17688 1
11 22163 1
11 19098 1
11 22188 3
11 13998 1
11 3760 1
11 22369 1
11 19636 4
11 8373 1
11 6344 1
11 9424 1
11 8568 1
11 22232 1
11 2265 1
11 13532 1
11 4831 1
11 2278 1
11 8940 1
11 2289 1
11 18162 1
11 8961 1
11 3332 1
11 16655 1
11 14096 1
11 12163 2
11 12055 1
11 10008 1
11 16260 1
11 18205 3
11 20254 1
11 20260 1
11 3365 2
11 6443 1
11 5934 1
11 6449 1
11 16695 1
11 2360 1
11 20794 1
11 13117 1
11 21315 1
11 9543 1
11 11600 3
11 20818 1
11 9043 1
11 14677 2
11 2394 1
11 8079 1
11 16220 2
11 9569 1
11 2402 1
11 2407 2
11 364 1
11 19310 1
11 18287 1
11 20856 1
11 6522 1
11 5502 1
11 5504 1
11 6530 1
11 2435 1
11 2436 1
11 22082 1
11 7055 1
11 4497 1
11 3987 1
11 11672 1
11 8601 1
11 12191 1
11 6568 1
11 8619 4
11 9651 1
11 12734 1
11 11714 2
11 13800 1
11 2025 1
11 8180 1
11 14334 1
11 7253 1
12 20075 1
12 22489 1
12 2847 1
12 14301 1
12 18990 1
12 3375 1
12 12081 1
12 9887 2
12 3141 1
12 9038 2
12 13399 1
12 15448 1
12 18905 1
12 2522 2
12 11101 1
12 12265 1
12 16106 1
12 20203 1
12 13677 1
12 11375 1
12 1140 1
12 17016 1
12 637 1
